Date,Open,High,Low,Close,Volume,Change,20,60
2020-10-05,0,0,0,3000,0,0.0,,
2020-10-06,0,0,0,3000,0,0.0,,
2020-10-07,0,0,0,3000,0,0.0,,
2020-10-08,0,0,0,3000,0,0.0,,
2020-10-12,0,0,0,3000,0,0.0,,
2020-10-13,0,0,0,3000,0,0.0,,
2020-10-14,0,0,0,3000,0,0.0,,
2020-10-15,0,0,0,3000,0,0.0,,
2020-10-16,0,0,0,3000,0,0.0,,
2020-10-19,0,0,0,3000,0,0.0,,
2020-10-20,0,0,0,3000,0,0.0,,
2020-10-21,0,0,0,3000,0,0.0,,
2020-10-22,0,0,0,3000,0,0.0,,
2020-10-23,0,0,0,3000,0,0.0,,
2020-10-26,0,0,0,3000,0,0.0,,
2020-10-27,0,0,0,3000,0,0.0,,
2020-10-28,0,0,0,3000,0,0.0,,
2020-10-29,0,0,0,3000,0,0.0,,
2020-10-30,0,0,0,3000,0,0.0,,
2020-11-02,0,0,0,3000,0,0.0,3000.0,
2020-11-03,0,0,0,3000,0,0.0,3000.0,
2020-11-04,0,0,0,3000,0,0.0,3000.0,
2020-11-05,0,0,0,3000,0,0.0,3000.0,
2020-11-06,0,0,0,3000,0,0.0,3000.0,
2020-11-09,0,0,0,3000,0,0.0,3000.0,
2020-11-10,0,0,0,3000,0,0.0,3000.0,
2020-11-11,0,0,0,3000,0,0.0,3000.0,
2020-11-12,0,0,0,3000,0,0.0,3000.0,
2020-11-13,0,0,0,3000,0,0.0,3000.0,
2020-11-16,0,0,0,3000,0,0.0,3000.0,
2020-11-17,0,0,0,3000,0,0.0,3000.0,
2020-11-18,0,0,0,3000,0,0.0,3000.0,
2020-11-19,0,0,0,3000,0,0.0,3000.0,
2020-11-20,0,0,0,3000,0,0.0,3000.0,
2020-11-23,0,0,0,3000,0,0.0,3000.0,
2020-11-24,0,0,0,3000,0,0.0,3000.0,
2020-11-25,0,0,0,3000,0,0.0,3000.0,
2020-11-26,0,0,0,3000,0,0.0,3000.0,
2020-11-27,0,0,0,3000,0,0.0,3000.0,
2020-11-30,0,0,0,3000,0,0.0,3000.0,
2020-12-01,0,0,0,3000,0,0.0,3000.0,
2020-12-02,0,0,0,3000,0,0.0,3000.0,
2020-12-03,0,0,0,3000,0,0.0,3000.0,
2020-12-04,0,0,0,3000,0,0.0,3000.0,
2020-12-07,0,0,0,3000,0,0.0,3000.0,
2020-12-08,0,0,0,3000,0,0.0,3000.0,
2020-12-09,0,0,0,3000,0,0.0,3000.0,
2020-12-10,0,0,0,3000,0,0.0,3000.0,
2020-12-11,0,0,0,3000,0,0.0,3000.0,
2020-12-14,0,0,0,3000,0,0.0,3000.0,
2020-12-15,0,0,0,3000,0,0.0,3000.0,
2020-12-16,0,0,0,3000,0,0.0,3000.0,
2020-12-17,0,0,0,3000,0,0.0,3000.0,
2020-12-18,0,0,0,3000,0,0.0,3000.0,
2020-12-21,0,0,0,3000,0,0.0,3000.0,
2020-12-22,0,0,0,3000,0,0.0,3000.0,
2020-12-23,0,0,0,3000,0,0.0,3000.0,
2020-12-24,3000,3900,3000,3900,4602825,0.30000000000000004,3045.0,
2020-12-28,4205,4240,3570,3655,2992952,-0.06282051282051282,3077.75,
2020-12-29,3700,4025,3640,3895,1114657,0.06566347469220246,3122.5,3040.8333333333335
2020-12-30,4170,4860,3955,4390,3639154,0.12708600770218226,3192.0,3064.0
2021-01-04,4500,4520,4180,4200,1000825,-0.0432801822323462,3252.0,3084.0
2021-01-05,4380,4535,4215,4240,884138,0.00952380952380949,3314.0,3104.6666666666665
2021-01-06,4310,4310,4110,4295,466603,0.01297169811320753,3378.75,3126.25
2021-01-07,4255,4555,4205,4480,610368,0.043073341094295614,3452.75,3150.9166666666665
2021-01-08,4420,4470,4250,4300,332483,-0.0401785714285714,3517.75,3172.5833333333335
2021-01-11,4365,4370,4100,4230,253108,-0.016279069767441867,3579.25,3193.0833333333335
2021-01-12,4230,4265,4015,4070,175809,-0.0378250591016549,3632.75,3210.9166666666665
2021-01-13,4000,4170,3930,4045,105791,-0.00614250614250611,3685.0,3228.3333333333335
2021-01-14,4095,4180,3980,4175,169458,0.03213844252163156,3743.75,3247.9166666666665
2021-01-15,4170,4180,4050,4095,73837,-0.019161676646706538,3798.5,3266.1666666666665
2021-01-18,4095,4275,4070,4130,149836,0.008547008547008517,3855.0,3285.0
2021-01-19,4200,4400,4170,4400,237678,0.06537530266343827,3925.0,3308.3333333333335
2021-01-20,4470,4670,4330,4540,523554,0.031818181818181746,4002.0,3334.0
2021-01-21,4630,4950,4610,4950,647876,0.09030837004405279,4099.5,3366.5
2021-01-22,5090,5190,4585,4585,517268,-0.07373737373737377,4178.75,3392.9166666666665
2021-01-25,4535,4680,4500,4600,218629,0.0032715376226826187,4258.75,3419.5833333333335
2021-01-26,4600,4680,4370,4430,269352,-0.036956521739130443,4285.25,3443.4166666666665
2021-01-27,4430,4500,4110,4215,149465,-0.048532731376975224,4313.25,3463.6666666666665
2021-01-28,4250,4250,4060,4245,144289,0.007117437722419906,4330.75,3484.4166666666665
2021-01-29,4245,4380,3815,3995,294509,-0.058892815076560634,4311.0,3501.0
2021-02-01,3930,4085,3830,4000,92396,0.0012515644555695093,4301.0,3517.6666666666665
2021-02-02,4000,4120,3950,4050,72039,0.012499999999999956,4291.5,3535.1666666666665
2021-02-03,4080,4170,4020,4120,58615,0.01728395061728394,4282.75,3553.8333333333335
2021-02-04,4170,4170,4030,4080,54885,-0.009708737864077666,4262.75,3571.8333333333335
2021-02-05,4080,4080,3960,4045,74446,-0.008578431372548989,4250.0,3589.25
2021-02-08,4080,4080,3825,3870,138336,-0.04326328800988877,4232.0,3603.75
2021-02-09,3850,3920,3775,3840,57523,-0.007751937984496138,4220.5,3617.75
2021-02-10,3995,3995,3530,3745,616086,-0.02473958333333337,4205.5,3630.1666666666665
2021-02-15,3825,3870,3700,3745,87450,0.0,4184.0,3642.5833333333335
2021-02-16,3755,3790,3640,3790,80008,0.012016021361815676,4168.75,3655.75
2021-02-17,3785,3900,3700,3735,75524,-0.014511873350923521,4149.0,3668.0
2021-02-18,3730,3760,3635,3735,59936,0.0,4115.75,3680.25
2021-02-19,3730,3730,3600,3705,93232,-0.008032128514056214,4074.0,3692.0
2021-02-22,3790,3790,3655,3660,61844,-0.012145748987854255,4009.5,3703.0
2021-02-23,3660,3660,3480,3500,113485,-0.04371584699453557,3955.25,3711.3333333333335
2021-02-24,3555,3560,3260,3440,164945,-0.017142857142857126,3897.25,3718.6666666666665
2021-02-25,3440,3565,3315,3555,102850,0.03343023255813948,3853.5,3727.9166666666665
