Date,Open,High,Low,Close,Volume,Change,20,60
2020-10-05,8180,8180,8040,8170,116957,-0.003658536585365857,,
2020-10-06,8170,8290,8110,8210,130537,0.004895960832313362,,
2020-10-07,8190,8220,8120,8180,86745,-0.0036540803897685548,,
2020-10-08,8210,8260,8170,8180,146106,0.0,,
2020-10-12,8300,8410,8270,8390,241994,0.025672371638141733,,
2020-10-13,8450,8480,8240,8260,145748,-0.015494636471990453,,
2020-10-14,8320,8350,8190,8200,142784,-0.007263922518159771,,
2020-10-15,8190,8360,8080,8150,189899,-0.0060975609756097615,,
2020-10-16,8160,8300,8020,8050,159946,-0.012269938650306789,,
2020-10-19,8050,8220,8050,8180,156380,0.016149068322981464,,
2020-10-20,8100,8190,8060,8090,110710,-0.011002444987775029,,
2020-10-21,8100,8190,8100,8140,83473,0.006180469715698411,,
2020-10-22,8210,8250,8130,8240,149799,0.01228501228501222,,
2020-10-23,8300,8300,8130,8170,138909,-0.008495145631068013,,
2020-10-26,8180,8300,8000,8050,163711,-0.014687882496939975,,
2020-10-27,8050,8070,7860,7960,116783,-0.011180124223602483,,
2020-10-28,7880,8130,7870,8060,118679,0.012562814070351758,,
2020-10-29,7970,8020,7910,8010,141562,-0.006203473945409432,,
2020-10-30,8060,8080,7890,7900,114070,-0.013732833957553092,,
2020-11-02,7920,7960,7850,7910,99959,0.0012658227848101333,8125.0,
2020-11-03,7910,8180,7910,8120,167205,0.026548672566371723,8122.5,
2020-11-04,8170,8320,8070,8270,278535,0.018472906403940836,8125.5,
2020-11-05,8210,8260,8080,8260,211992,-0.0012091898428052694,8129.5,
2020-11-06,8220,8240,8130,8170,112560,-0.010895883777239712,8129.0,
2020-11-09,8220,8390,8150,8340,259840,0.02080783353733162,8126.5,
2020-11-10,8320,8550,8280,8440,365962,0.011990407673860837,8135.5,
2020-11-11,8460,8500,8270,8480,205060,0.004739336492890933,8149.5,
2020-11-12,8550,8550,8370,8430,189868,-0.005896226415094352,8163.5,
2020-11-13,8380,8420,8280,8320,155340,-0.013048635824436494,8177.0,
2020-11-16,8320,8420,8320,8350,154685,0.0036057692307691624,8185.5,
2020-11-17,8360,8420,8280,8320,180686,-0.003592814371257469,8197.0,
2020-11-18,8320,8650,8300,8650,602865,0.03966346153846145,8222.5,
2020-11-19,8650,8840,8510,8810,621378,0.018497109826589586,8251.0,
2020-11-20,8820,8850,8620,8720,277835,-0.010215664018161208,8278.5,
2020-11-23,8760,8790,8640,8730,233487,0.0011467889908256534,8312.5,
2020-11-24,8700,9150,8650,9010,1115739,0.032073310423825996,8365.0,
2020-11-25,9130,9150,8700,8860,509995,-0.01664816870144281,8405.0,
2020-11-26,8880,8950,8510,8530,524865,-0.03724604966139955,8431.0,
2020-11-27,8560,8650,8490,8630,202848,0.011723329425556761,8467.5,
