Date,Open,High,Low,Close,Volume,Change,20,60
2020-10-05,13500,13500,12950,13150,199685,-0.03308823529411764,,
2020-10-06,13150,13400,12550,12700,190127,-0.034220532319391594,,
2020-10-07,12700,13950,12550,13850,673420,0.09055118110236227,,
2020-10-08,14400,14650,14050,14200,954774,0.025270758122743597,,
2020-10-12,14750,16000,14550,15500,2126744,0.09154929577464799,,
2020-10-13,15400,15850,15050,15600,582019,0.006451612903225712,,
2020-10-14,15500,16800,15350,16400,1333916,0.05128205128205132,,
2020-10-15,16300,16350,15600,16000,540524,-0.024390243902439046,,
2020-10-16,15950,16150,14800,15250,496948,-0.046875,,
2020-10-19,15250,15250,14400,14600,334435,-0.042622950819672156,,
2020-10-20,14250,14800,13850,14700,472023,0.006849315068493178,,
2020-10-21,14800,14850,14100,14200,203190,-0.03401360544217691,,
2020-10-22,14100,14250,13700,13700,285081,-0.035211267605633756,,
2020-10-23,13900,14000,13350,13400,187046,-0.021897810218978075,,
2020-10-26,13300,13400,12600,12650,240759,-0.05597014925373134,,
2020-10-27,12400,13150,12300,12750,299924,0.007905138339920903,,
2020-10-28,12700,13700,12500,13700,333372,0.07450980392156858,,
2020-10-29,13350,13800,13150,13750,201078,0.0036496350364962904,,
2020-10-30,13900,14300,13550,13800,291082,0.0036363636363636598,,
2020-11-02,14050,14150,13650,13750,180488,-0.0036231884057971175,14182.5,
2020-11-03,14100,14700,13950,14400,354150,0.047272727272727355,14245.0,
2020-11-04,14700,15100,14200,14950,416925,0.03819444444444442,14357.5,
2020-11-05,14950,15200,14650,15200,252169,0.01672240802675584,14425.0,
2020-11-06,15300,15300,14550,14750,222743,-0.02960526315789469,14452.5,
2020-11-09,14800,15050,14250,15050,327740,0.02033898305084736,14430.0,
2020-11-10,15050,15050,14600,14800,137669,-0.01661129568106312,14390.0,
2020-11-11,14800,15000,14500,14500,151450,-0.020270270270270285,14295.0,
2020-11-12,14550,15450,14550,15400,494853,0.06206896551724128,14265.0,
2020-11-13,15250,15550,14950,15250,174511,-0.009740259740259716,14265.0,
2020-11-16,15250,15750,14950,15600,305308,0.022950819672131084,14315.0,
2020-11-17,14850,15200,14700,14750,360591,-0.054487179487179516,14317.5,
2020-11-18,15100,15150,14700,14850,185553,0.006779661016949046,14350.0,
2020-11-19,14700,15200,14600,15000,235442,0.010101010101010166,14415.0,
2020-11-20,15000,15100,14000,15000,455448,0.0,14495.0,
2020-11-23,15000,15300,14600,15200,344706,0.01333333333333342,14622.5,
2020-11-24,15250,15250,14700,14950,302987,-0.016447368421052655,14732.5,
2020-11-25,15150,16650,15100,15550,1632713,0.04013377926421402,14825.0,
2020-11-26,15400,15850,15150,15450,387892,-0.006430868167202619,14910.0,
2020-11-27,16100,17300,15950,17300,2018300,0.11974110032362462,15085.0,
2020-11-30,17200,17250,16700,16850,455311,-0.026011560693641633,15240.0,
2020-12-01,16900,17700,16600,17000,705067,0.008902077151335286,15370.0,
2020-12-02,16950,17400,16850,17250,394984,0.014705882352941124,15485.0,
2020-12-03,17250,17250,16700,16750,317787,-0.02898550724637683,15562.5,
2020-12-04,16800,16800,16050,16200,384047,-0.032835820895522394,15635.0,
2020-12-07,16300,16350,15750,16000,230975,-0.012345679012345734,15682.5,
2020-12-08,16150,16650,15900,15950,339130,-0.0031250000000000444,15740.0,
2020-12-09,16250,16300,15850,16000,214655,0.0031347962382444194,15815.0,
2020-12-10,16150,16400,15950,16000,281011,0.0,15845.0,
2020-12-11,16300,16650,16000,16600,401952,0.03750000000000009,15912.5,
2020-12-14,16500,17100,16200,16750,450183,0.009036144578313143,15970.0,
2020-12-15,16750,17000,16450,16800,189706,0.0029850746268655914,16072.5,
2020-12-16,17000,17950,16600,17900,1133639,0.06547619047619047,16225.0,
2020-12-17,20000,20500,18400,18650,2449784,0.04189944134078205,16407.5,
2020-12-18,18400,18800,17850,18600,577660,-0.002680965147453085,16587.5,
2020-12-21,18400,19500,18400,19300,714916,0.037634408602150504,16792.5,
2020-12-22,19200,19600,18650,18850,563535,-0.023316062176165775,16987.5,
2020-12-23,18850,19700,18000,19700,643969,0.04509283819628651,17195.0,
2020-12-24,19750,21300,19350,20750,1459810,0.053299492385786795,17460.0,
2020-12-28,20500,21850,20400,21350,1306357,0.028915662650602414,17662.5,
2020-12-29,21250,22950,21150,22800,841333,0.06791569086651061,17960.0,15794.166666666666
2020-12-30,22700,22900,21950,22800,718365,0.0,18250.0,15955.0
2021-01-04,23150,23200,22300,22800,332707,0.0,18527.5,16123.333333333334
2021-01-05,22450,22750,21000,21550,811787,-0.054824561403508776,18767.5,16251.666666666666
2021-01-06,22100,22150,21200,21650,406321,0.004640371229698292,19040.0,16375.833333333334
2021-01-07,21550,22100,21300,21450,324543,-0.009237875288683584,19312.5,16475.0
2021-01-08,21650,22700,21300,22200,732996,0.034965034965035,19625.0,16585.0
2021-01-11,22000,22200,20400,21200,644414,-0.04504504504504503,19885.0,16665.0
2021-01-12,21200,21550,20550,21150,210082,-0.002358490566037763,20142.5,16750.833333333332
2021-01-13,21200,21450,20500,21200,327000,0.0023640661938533203,20372.5,16850.0
2021-01-14,21200,22050,20850,21150,534405,-0.002358490566037763,20592.5,16959.166666666668
2021-01-15,21300,21600,20650,21600,518992,0.02127659574468077,20832.5,17074.166666666668
2021-01-18,21650,22900,21350,22450,961678,0.03935185185185186,21060.0,17211.666666666668
2021-01-19,22200,22350,21500,22100,471580,-0.015590200445434244,21232.5,17351.666666666668
2021-01-20,22700,23000,22150,22950,918952,0.03846153846153855,21450.0,17510.833333333332
2021-01-21,23000,25450,22550,24650,2187771,0.07407407407407418,21717.5,17710.833333333332
2021-01-22,24250,24300,23350,23350,532684,-0.05273833671399597,21942.5,17887.5
2021-01-25,23350,23350,22300,22700,565096,-0.027837259100642386,22092.5,18037.5
2021-01-26,22700,22700,22050,22250,243598,-0.01982378854625555,22167.5,18179.166666666668
2021-01-27,22300,23050,21750,22000,467120,-0.011235955056179803,22200.0,18315.833333333332
2021-01-28,21300,21800,21000,21600,521750,-0.018181818181818188,22140.0,18446.666666666668
2021-01-29,21650,21700,19950,20900,456054,-0.03240740740740744,22045.0,18555.0
2021-02-01,21350,22700,20900,22500,687379,0.07655502392344493,22030.0,18680.833333333332
2021-02-02,22500,23400,22250,23200,624232,0.03111111111111109,22112.5,18814.166666666668
2021-02-03,23700,24050,22750,23500,586806,0.012931034482758674,22205.0,18960.0
2021-02-04,23650,23650,22400,23100,298674,-0.017021276595744705,22287.5,19094.166666666668
2021-02-05,23550,23550,22500,22550,257370,-0.023809523809523836,22305.0,19223.333333333332
2021-02-08,22050,22200,21100,21350,346457,-0.053215077605321515,22312.5,19337.5
2021-02-09,21350,21600,21000,21000,191607,-0.016393442622950838,22305.0,19430.833333333332
2021-02-10,20850,21050,19800,20400,488719,-0.02857142857142858,22265.0,19516.666666666668
2021-02-15,20400,20600,19800,20500,239890,0.004901960784313708,22232.5,19598.333333333332
2021-02-16,20350,21100,20300,20750,249298,0.012195121951219523,22190.0,19698.333333333332
2021-02-17,20750,20750,19850,20000,420547,-0.03614457831325302,22067.5,19784.166666666668
2021-02-18,19950,20100,18700,19000,530026,-0.050000000000000044,21912.5,19850.833333333332
2021-02-19,19000,19150,18200,18850,346174,-0.007894736842105288,21707.5,19915.0
2021-02-22,19150,19200,18050,18150,302157,-0.037135278514588865,21382.5,19964.166666666668
2021-02-23,18050,18250,17400,18000,250637,-0.008264462809917328,21115.0,20015.0
2021-02-24,18000,18200,16650,16700,537066,-0.07222222222222219,20815.0,20034.166666666668
2021-02-25,17000,17200,16500,17050,617152,0.020958083832335328,20555.0,20060.833333333332
2021-02-26,16350,16600,15500,15700,565614,-0.07917888563049857,20240.0,20034.166666666668
2021-03-02,16150,16850,15550,15800,894895,0.006369426751592355,19950.0,20016.666666666668
2021-03-03,15800,16300,15650,15850,381354,0.0031645569620253333,19697.5,19997.5
2021-03-04,15700,16000,15350,15750,426129,-0.006309148264984188,19360.0,19972.5
2021-03-05,15450,15650,14950,15400,302886,-0.022222222222222254,18970.0,19950.0
2021-03-08,15450,15550,14700,14700,190137,-0.045454545454545414,18530.0,19925.0
2021-03-09,14600,15000,14050,14800,301964,0.006802721088435382,18115.0,19905.0
2021-03-10,15050,15100,14350,14550,168996,-0.016891891891891886,17715.0,19881.666666666668
2021-03-11,14550,15350,14550,15200,214206,0.04467353951890041,17407.5,19868.333333333332
2021-03-12,15250,16050,15200,16000,395678,0.05263157894736836,17157.5,19868.333333333332
2021-03-15,15850,16600,15800,16500,266317,0.03125,16962.5,19866.666666666668
2021-03-16,16800,16850,16250,16400,235702,-0.0060606060606061,16757.5,19860.833333333332
2021-03-17,16500,16650,15950,16600,176657,0.012195121951219523,16550.0,19857.5
2021-03-18,16500,17800,16400,17700,530880,0.06626506024096379,16435.0,19854.166666666668
2021-03-19,17300,17850,17100,17550,267281,-0.008474576271186418,16362.5,19835.833333333332
2021-03-22,17900,18550,17600,17900,311527,0.019943019943019946,16315.0,19824.166666666668
2021-03-23,18050,18300,17300,17650,193489,-0.013966480446927387,16290.0,19796.666666666668
2021-03-24,17400,17500,16800,17300,258096,-0.019830028328611915,16255.0,19770.833333333332
2021-03-25,17200,17400,16950,17150,101634,-0.00867052023121384,16277.5,19728.333333333332
2021-03-26,17050,17150,16600,16750,127582,-0.023323615160349864,16262.5,19661.666666666668
2021-03-29,16800,17050,16550,16650,102001,-0.005970149253731294,16310.0,19583.333333333332
2021-03-30,16650,17200,16600,16950,76284,0.018018018018018056,16367.5,19485.833333333332
2021-03-31,17150,17150,16600,16700,102226,-0.014749262536873142,16410.0,19384.166666666668
2021-04-01,16650,17050,16550,16950,87279,0.014970059880239583,16470.0,19286.666666666668
2021-04-02,17050,17650,17000,17450,175981,0.029498525073746285,16572.5,19218.333333333332
2021-04-05,17800,18850,17600,18800,813134,0.0773638968481376,16777.5,19170.833333333332
2021-04-06,18900,20650,18900,20300,1092378,0.07978723404255317,17052.5,19151.666666666668
2021-04-07,20450,20850,19700,20200,577643,-0.0049261083743842304,17335.0,19118.333333333332
2021-04-08,20200,20400,19500,20100,358087,-0.004950495049504955,17580.0,19100.0
2021-04-09,19900,20050,19300,19750,270441,-0.01741293532338306,17767.5,19076.666666666668
2021-04-12,19700,19850,19200,19750,223757,0.0,17930.0,19052.5
2021-04-13,19900,20300,19400,20300,495679,0.02784810126582271,18125.0,19038.333333333332
2021-04-14,20400,21300,19900,21050,508957,0.03694581280788167,18347.5,19029.166666666668
2021-04-15,21100,21250,20600,20800,275620,-0.01187648456057011,18502.5,19001.666666666668
2021-04-16,20800,21400,20450,20950,286201,0.007211538461538547,18672.5,18982.5
2021-04-19,21000,21900,20950,21900,331227,0.04534606205250591,18872.5,18965.0
2021-04-20,21950,22700,21600,22150,408509,0.011415525114155223,19097.5,18923.333333333332
2021-04-21,22000,22500,21350,22150,292933,0.0,19340.0,18903.333333333332
2021-04-22,22500,22950,22100,22550,202975,0.018058690744920947,19610.0,18900.833333333332
2021-04-23,22500,22950,22050,22700,223478,0.006651884700665134,19907.5,18908.333333333332
2021-04-26,22800,22850,21700,22600,268150,-0.004405286343612369,20205.0,18918.333333333332
2021-04-27,22350,22550,21500,21500,196946,-0.04867256637168138,20432.5,18916.666666666668
2021-04-28,21700,21800,20700,20850,202743,-0.03023255813953485,20640.0,18915.833333333332
2021-04-29,21000,21100,20100,20650,142895,-0.00959232613908878,20825.0,18885.0
2021-04-30,20400,20600,19500,20150,228385,-0.02421307506053272,20960.0,18834.166666666668
2021-05-03,20000,20400,18950,19400,143678,-0.037220843672456594,20990.0,18765.833333333332
2021-05-04,19100,20550,18800,20350,272163,0.0489690721649485,20992.5,18720.0
2021-05-06,19950,20900,19900,20400,183624,0.002457002457002533,21002.5,18684.166666666668
2021-05-07,20400,20650,20050,20050,102373,-0.01715686274509809,21000.0,18662.5
2021-05-10,20250,20300,19800,19850,121580,-0.009975062344139696,21005.0,18643.333333333332
2021-05-11,19700,19850,19100,19150,166858,-0.035264483627204024,20975.0,18622.5
